COMM:        firefox
KEY:         22291138
STATUS:      Training
NORM TIME:   2020-02-15 15:38:29
ANOMALIES:   0

TRAINING DATA:
                    CURR                     PREV            FLAGS
         SET_ROBUST_LIST                    PRCTL            11111111
                EVENTFD2                    PRCTL            10000000
           EPOLL_CREATE1                    PRCTL            10000000
                   PIPE2                    PRCTL            11000000
               PRLIMIT64                    PRCTL            11011000
               GETRANDOM                    PRCTL            11111100
                   CLOSE               ARCH_PRCTL            00000110
                   FSTAT               ARCH_PRCTL            10000000
                    MMAP               ARCH_PRCTL            01111111
                     BRK               ARCH_PRCTL            00000001
                  EXECVE               ARCH_PRCTL            00000010
                    READ                 QUOTACTL            11111100
                   WRITE                 QUOTACTL            10000000
                   CLOSE                 QUOTACTL            11111110
                    STAT                 QUOTACTL            11100000
                   FSTAT                 QUOTACTL            11111000
                  ACCESS                 QUOTACTL            10000000
                 MADVISE                 QUOTACTL            10000000
               FTRUNCATE                 QUOTACTL            10000000
                  RENAME                 QUOTACTL            10000000
                  UNLINK                 QUOTACTL            10000000
                  GETUID                 QUOTACTL            00000001
                  STATFS                 QUOTACTL            11000000
                QUOTACTL                 QUOTACTL            10000000
                   FUTEX                 QUOTACTL            11111110
                  OPENAT                 QUOTACTL            11110000
                    READ                   GETTID            11111111
                   WRITE                   GETTID            11111111
                   CLOSE                   GETTID            11111111
                    STAT                   GETTID            11111111
                   FSTAT                   GETTID            11111111
                   LSTAT                   GETTID            11111011
                    POLL                   GETTID            11111111
                   LSEEK                   GETTID            11100000
                    MMAP                   GETTID            11111111
                MPROTECT                   GETTID            11111111
                  MUNMAP                   GETTID            11111111
            RT_SIGACTION                   GETTID            11111111
                   IOCTL                   GETTID            10000100
                  WRITEV                   GETTID            11111111
                  ACCESS                   GETTID            11111111
                    PIPE                   GETTID            01100111
                 MADVISE                   GETTID            11111111
                   SHMAT                   GETTID            10000000
                  SHMCTL                   GETTID            11000000
                     DUP                   GETTID            11111100
                  GETPID                   GETTID            11111111
                  SOCKET                   GETTID            00001000
                 CONNECT                   GETTID            10000100
                RECVFROM                   GETTID            10000000
                 SENDMSG                   GETTID            00000001
                 RECVMSG                   GETTID            11111111
             GETSOCKNAME                   GETTID            00000010
              SOCKETPAIR                   GETTID            11111000
              GETSOCKOPT                   GETTID            11110100
                   CLONE                   GETTID            11111111
                   WAIT4                   GETTID            00000110
                   UNAME                   GETTID            11111010
                   FCNTL                   GETTID            11111110
                   FSYNC                   GETTID            10000000
               FTRUNCATE                   GETTID            10111000
                  RENAME                   GETTID            11110000
                   MKDIR                   GETTID            11111111
                   RMDIR                   GETTID            00001100
                  UNLINK                   GETTID            11110101
                READLINK                   GETTID            01111000
                   UMASK                   GETTID            11100011
               GETRUSAGE                   GETTID            11111100
                 SYSINFO                   GETTID            01000000
                  GETGID                   GETTID            10000000
                 GETEUID                   GETTID            00111100
                 GETEGID                   GETTID            11000000
             SIGALTSTACK                   GETTID            11110100
             GETPRIORITY                   GETTID            11111110
             SETPRIORITY                   GETTID            11111111
          SCHED_GETPARAM                   GETTID            10011100
      SCHED_GETSCHEDULER                   GETTID            11001110
                   PRCTL                   GETTID            11111111
                  GETTID                   GETTID            11111111
                   FUTEX                   GETTID            11111111
       SCHED_GETAFFINITY                   GETTID            11111111
              GETDENTS64                   GETTID            11111111
               FADVISE64                   GETTID            11111111
               EPOLL_CTL                   GETTID            11011111
                  OPENAT                   GETTID            11111111
         SET_ROBUST_LIST                   GETTID            11111111
           EPOLL_CREATE1                   GETTID            11111000
                   PIPE2                   GETTID            10111111
               PRLIMIT64                   GETTID            11111111
                 SECCOMP                   GETTID            00010000
               GETRANDOM                   GETTID            11111110
                    READ                READAHEAD            00000101
                   CLOSE                READAHEAD            00101000
                   FSTAT                READAHEAD            00001001
                    MMAP                READAHEAD            11110000
                MPROTECT                READAHEAD            11111100
                  MUNMAP                READAHEAD            00000100
                  ACCESS                READAHEAD            11100000
                   CLONE                READAHEAD            00010000
                   WAIT4                READAHEAD            00001000
                READLINK                READAHEAD            00100000
                  GETTID                READAHEAD            11100000
                   FUTEX                READAHEAD            00111100
                  OPENAT                READAHEAD            00010010
                    READ                    FUTEX            11111111
                   WRITE                    FUTEX            11111111
                   CLOSE                    FUTEX            11111111
                    STAT                    FUTEX            11111111
                   FSTAT                    FUTEX            11111111
                   LSTAT                    FUTEX            11111111
                    POLL                    FUTEX            11111111
                   LSEEK                    FUTEX            11111111
                    MMAP                    FUTEX            11111111
                MPROTECT                    FUTEX            11111111
                  MUNMAP                    FUTEX            11111111
            RT_SIGACTION                    FUTEX            11111111
          RT_SIGPROCMASK                    FUTEX            11111111
                   IOCTL                    FUTEX            11111111
                   PREAD                    FUTEX            11111000
                  PWRITE                    FUTEX            01000000
                   READV                    FUTEX            11111111
                  WRITEV                    FUTEX            11111111
                  ACCESS                    FUTEX            11111111
                    PIPE                    FUTEX            11111011
             SCHED_YIELD                    FUTEX            11111111
                 MADVISE                    FUTEX            11111111
                  SHMGET                    FUTEX            11111100
                   SHMAT                    FUTEX            11111110
                  SHMCTL                    FUTEX            11111111
                     DUP                    FUTEX            11111111
                  GETPID                    FUTEX            11111111
                  SOCKET                    FUTEX            11111111
                 CONNECT                    FUTEX            11111111
                  SENDTO                    FUTEX            11111111
                RECVFROM                    FUTEX            11111111
                 SENDMSG                    FUTEX            11111111
                 RECVMSG                    FUTEX            11111111
                SHUTDOWN                    FUTEX            11111101
                    BIND                    FUTEX            11111000
             GETSOCKNAME                    FUTEX            11111111
             GETPEERNAME                    FUTEX            11111111
              SOCKETPAIR                    FUTEX            11111111
              SETSOCKOPT                    FUTEX            11111111
              GETSOCKOPT                    FUTEX            11111111
                   CLONE                    FUTEX            11111111
                   WAIT4                    FUTEX            11111111
                   UNAME                    FUTEX            11111111
                   SHMDT                    FUTEX            11100000
                   FCNTL                    FUTEX            11111111
                   FSYNC                    FUTEX            11111111
               FTRUNCATE                    FUTEX            11111111
                  GETCWD                    FUTEX            11111100
                  RENAME                    FUTEX            11111111
                   MKDIR                    FUTEX            11111111
                   RMDIR                    FUTEX            11111111
                  UNLINK                    FUTEX            11111111
                READLINK                    FUTEX            11111111
                   UMASK                    FUTEX            00111000
               GETRUSAGE                    FUTEX            11111111
                 SYSINFO                    FUTEX            11111111
                  GETUID                    FUTEX            11111110
                  GETGID                    FUTEX            11100100
                 GETEUID                    FUTEX            11111111
             SIGALTSTACK                    FUTEX            11111110
                  STATFS                    FUTEX            11111111
                 FSTATFS                    FUTEX            11111111
             GETPRIORITY                    FUTEX            11111110
             SETPRIORITY                    FUTEX            11111111
                   PRCTL                    FUTEX            11111111
                QUOTACTL                    FUTEX            11111111
                  GETTID                    FUTEX            11111111
               READAHEAD                    FUTEX            01000010
                   FUTEX                    FUTEX            11111111
       SCHED_GETAFFINITY                    FUTEX            11111111
              GETDENTS64                    FUTEX            11111111
         RESTART_SYSCALL                    FUTEX            01111111
               FADVISE64                    FUTEX            11111111
           CLOCK_GETTIME                    FUTEX            00001110
              EPOLL_WAIT                    FUTEX            11111111
               EPOLL_CTL                    FUTEX            11111111
       INOTIFY_ADD_WATCH                    FUTEX            00010001
                  OPENAT                    FUTEX            11111111
                   PPOLL                    FUTEX            11111110
         SET_ROBUST_LIST                    FUTEX            11111111
                  SPLICE                    FUTEX            11111011
               FALLOCATE                    FUTEX            00100001
                EVENTFD2                    FUTEX            11111110
           EPOLL_CREATE1                    FUTEX            10111111
                   PIPE2                    FUTEX            11001111
           INOTIFY_INIT1                    FUTEX            11110000
               PRLIMIT64                    FUTEX            11111110
                SENDMMSG                    FUTEX            11100000
               GETRANDOM                    FUTEX            11111111
            MEMFD_CREATE                    FUTEX            00000100
                   STATX                    FUTEX            11111110
                    READ        SCHED_GETAFFINITY            11111110
                   WRITE        SCHED_GETAFFINITY            11111111
                   CLOSE        SCHED_GETAFFINITY            11010001
                   FSTAT        SCHED_GETAFFINITY            10001000
                   LSTAT        SCHED_GETAFFINITY            11000000
                    POLL        SCHED_GETAFFINITY            11111101
                    MMAP        SCHED_GETAFFINITY            11111100
                MPROTECT        SCHED_GETAFFINITY            11111111
                  MUNMAP        SCHED_GETAFFINITY            11111000
            RT_SIGACTION        SCHED_GETAFFINITY            11000000
                  WRITEV        SCHED_GETAFFINITY            10001000
                  ACCESS        SCHED_GETAFFINITY            11000000
                 MADVISE        SCHED_GETAFFINITY            11111100
                     DUP        SCHED_GETAFFINITY            11110000
                  GETPID        SCHED_GETAFFINITY            11111111
                 RECVMSG        SCHED_GETAFFINITY            11111110
              SOCKETPAIR        SCHED_GETAFFINITY            11100000
              GETSOCKOPT        SCHED_GETAFFINITY            10000000
                   CLONE        SCHED_GETAFFINITY            11111000
             SIGALTSTACK        SCHED_GETAFFINITY            11111110
             GETPRIORITY        SCHED_GETAFFINITY            11111100
             SETPRIORITY        SCHED_GETAFFINITY            11111010
          SCHED_GETPARAM        SCHED_GETAFFINITY            00110000
      SCHED_GETSCHEDULER        SCHED_GETAFFINITY            00011000
                   PRCTL        SCHED_GETAFFINITY            11111111
                  GETTID        SCHED_GETAFFINITY            11111111
                   FUTEX        SCHED_GETAFFINITY            11111111
       SCHED_GETAFFINITY        SCHED_GETAFFINITY            11111100
              GETDENTS64        SCHED_GETAFFINITY            00000110
               EPOLL_CTL        SCHED_GETAFFINITY            00111000
                  OPENAT        SCHED_GETAFFINITY            00010000
         SET_ROBUST_LIST        SCHED_GETAFFINITY            11111100
           EPOLL_CREATE1        SCHED_GETAFFINITY            11100000
                   PIPE2        SCHED_GETAFFINITY            01110000
               PRLIMIT64        SCHED_GETAFFINITY            11000000
               GETRANDOM        SCHED_GETAFFINITY            11110000
                    READ               GETDENTS64            11111110
                   WRITE               GETDENTS64            11111111
                   CLOSE               GETDENTS64            11111111
                    STAT               GETDENTS64            11111111
                   FSTAT               GETDENTS64            11111111
                   LSTAT               GETDENTS64            11111111
                    POLL               GETDENTS64            11100000
                   LSEEK               GETDENTS64            11111000
                    MMAP               GETDENTS64            11111111
                MPROTECT               GETDENTS64            11111111
                  MUNMAP               GETDENTS64            11111100
                   IOCTL               GETDENTS64            00001100
                  WRITEV               GETDENTS64            10000000
                  ACCESS               GETDENTS64            11111111
                 MADVISE               GETDENTS64            11111110
                     DUP               GETDENTS64            11000000
                  GETPID               GETDENTS64            11111100
                RECVFROM               GETDENTS64            11010000
                 RECVMSG               GETDENTS64            00100000
                   CLONE               GETDENTS64            11100000
                   FCNTL               GETDENTS64            11000000
               FTRUNCATE               GETDENTS64            01100000
                  RENAME               GETDENTS64            01111100
                   MKDIR               GETDENTS64            01111100
                  UNLINK               GETDENTS64            11111111
                READLINK               GETDENTS64            10011000
                  GETUID               GETDENTS64            10100000
                 FSTATFS               GETDENTS64            11111000
                QUOTACTL               GETDENTS64            11010000
                  GETTID               GETDENTS64            11111111
                   FUTEX               GETDENTS64            11111111
              GETDENTS64               GETDENTS64            11111111
               FADVISE64               GETDENTS64            01111000
       INOTIFY_ADD_WATCH               GETDENTS64            10010100
                  OPENAT               GETDENTS64            11111110
               GETRANDOM               GETDENTS64            11000000
                    MMAP          SET_TID_ADDRESS            00100000
                MPROTECT          SET_TID_ADDRESS            11111110
                  MUNMAP          SET_TID_ADDRESS            00000001
                    READ                FADVISE64            11111100
                   WRITE                FADVISE64            11111111
                   CLOSE                FADVISE64            11111110
                    STAT                FADVISE64            11111100
                   FSTAT                FADVISE64            11111111
                   LSEEK                FADVISE64            11111000
                    MMAP                FADVISE64            11110111
                MPROTECT                FADVISE64            11111111
                  MUNMAP                FADVISE64            00100000
                  ACCESS                FADVISE64            01101110
                 MADVISE                FADVISE64            11111100
                   FSYNC                FADVISE64            00010000
                  RENAME                FADVISE64            00000100
                 FSTATFS                FADVISE64            10100010
                  GETTID                FADVISE64            11111110
                   FUTEX                FADVISE64            11111111
              GETDENTS64                FADVISE64            00111000
               FADVISE64                FADVISE64            11110000
                  OPENAT                FADVISE64            11111111
               FALLOCATE                FADVISE64            01000000
                    READ            CLOCK_GETTIME            11111111
                   WRITE            CLOCK_GETTIME            11111100
                    POLL            CLOCK_GETTIME            11111111
                 RECVMSG            CLOCK_GETTIME            11111110
                   FUTEX            CLOCK_GETTIME            01110011
           CLOCK_GETTIME            CLOCK_GETTIME            11111111
                    READ             CLOCK_GETRES            00001000
                    POLL             CLOCK_GETRES            00010001
            RT_SIGACTION             CLOCK_GETRES            11111111
                 RECVMSG             CLOCK_GETRES            01100110
                   FUTEX             CLOCK_GETRES            10000000
                    READ               EPOLL_WAIT            11111111
                   WRITE               EPOLL_WAIT            11111111
                   CLOSE               EPOLL_WAIT            11111111
                    POLL               EPOLL_WAIT            11111000
                    MMAP               EPOLL_WAIT            11111111
                MPROTECT               EPOLL_WAIT            00010000
                  MUNMAP               EPOLL_WAIT            11111100
            RT_SIGACTION               EPOLL_WAIT            11111111
                   IOCTL               EPOLL_WAIT            11111111
                   READV               EPOLL_WAIT            11111111
                  WRITEV               EPOLL_WAIT            11111111
                    PIPE               EPOLL_WAIT            01000000
             SCHED_YIELD               EPOLL_WAIT            11111110
                 MADVISE               EPOLL_WAIT            11111111
                  GETPID               EPOLL_WAIT            11111110
                 SENDMSG               EPOLL_WAIT            11111111
                 RECVMSG               EPOLL_WAIT            11111111
              SOCKETPAIR               EPOLL_WAIT            11000000
                   CLONE               EPOLL_WAIT            11111100
                   WAIT4               EPOLL_WAIT            11111111
                   FCNTL               EPOLL_WAIT            10110000
               GETRUSAGE               EPOLL_WAIT            01010000
             SIGALTSTACK               EPOLL_WAIT            01000000
                   PRCTL               EPOLL_WAIT            11111100
                  GETTID               EPOLL_WAIT            11111110
                   FUTEX               EPOLL_WAIT            11111111
       SCHED_GETAFFINITY               EPOLL_WAIT            11010000
              EPOLL_WAIT               EPOLL_WAIT            11111111
               EPOLL_CTL               EPOLL_WAIT            11111111
           EPOLL_CREATE1               EPOLL_WAIT            10101000
                   PIPE2               EPOLL_WAIT            11010100
               PRLIMIT64               EPOLL_WAIT            11000000
                    READ                EPOLL_CTL            11111111
                   WRITE                EPOLL_CTL            11111110
                   CLOSE                EPOLL_CTL            11111111
                    MMAP                EPOLL_CTL            11111111
                  MUNMAP                EPOLL_CTL            11111111
            RT_SIGACTION                EPOLL_CTL            01111111
                   IOCTL                EPOLL_CTL            01111110
                   READV                EPOLL_CTL            11111111
                  WRITEV                EPOLL_CTL            01111001
                    PIPE                EPOLL_CTL            10110000
                 MADVISE                EPOLL_CTL            11111110
                  GETPID                EPOLL_CTL            11110101
                 SENDMSG                EPOLL_CTL            11111111
                 RECVMSG                EPOLL_CTL            11111111
              SOCKETPAIR                EPOLL_CTL            10000000
                   WAIT4                EPOLL_CTL            10010010
                   FCNTL                EPOLL_CTL            11111111
                  GETGID                EPOLL_CTL            01000000
                 GETEUID                EPOLL_CTL            10000000
                 GETEGID                EPOLL_CTL            00100000
             SIGALTSTACK                EPOLL_CTL            11010000
                   PRCTL                EPOLL_CTL            11101000
                  GETTID                EPOLL_CTL            11111100
                   FUTEX                EPOLL_CTL            11111111
       SCHED_GETAFFINITY                EPOLL_CTL            10110100
              EPOLL_WAIT                EPOLL_CTL            11111111
               EPOLL_CTL                EPOLL_CTL            11111111
         SET_ROBUST_LIST                EPOLL_CTL            10000000
           EPOLL_CREATE1                EPOLL_CTL            01011010
                   PIPE2                EPOLL_CTL            00100101
                    READ        INOTIFY_ADD_WATCH            00111000
                   WRITE        INOTIFY_ADD_WATCH            01111111
                   CLOSE        INOTIFY_ADD_WATCH            10001100
                   FSTAT        INOTIFY_ADD_WATCH            01100000
                  ACCESS        INOTIFY_ADD_WATCH            11000110
                   FCNTL        INOTIFY_ADD_WATCH            11110000
                   FUTEX        INOTIFY_ADD_WATCH            10001111
       INOTIFY_ADD_WATCH        INOTIFY_ADD_WATCH            10110000
                  OPENAT        INOTIFY_ADD_WATCH            11111100
           INOTIFY_INIT1        INOTIFY_ADD_WATCH            11000000
                    READ                   OPENAT            11111111
                   WRITE                   OPENAT            11111111
                   CLOSE                   OPENAT            11111111
                    STAT                   OPENAT            11111111
                   FSTAT                   OPENAT            11111111
                   LSTAT                   OPENAT            11111111
                    POLL                   OPENAT            11111111
                   LSEEK                   OPENAT            11111110
                    MMAP                   OPENAT            11111111
                MPROTECT                   OPENAT            11111111
                  MUNMAP                   OPENAT            11111111
                     BRK                   OPENAT            11101110
            RT_SIGACTION                   OPENAT            11111111
          RT_SIGPROCMASK                   OPENAT            11111111
                   IOCTL                   OPENAT            11111111
                  PWRITE                   OPENAT            00000100
                  WRITEV                   OPENAT            11111101
                  ACCESS                   OPENAT            11111111
             SCHED_YIELD                   OPENAT            11111111
                 MADVISE                   OPENAT            11111111
                     DUP                   OPENAT            11111110
                  GETPID                   OPENAT            11111111
                  SOCKET                   OPENAT            10111100
                 CONNECT                   OPENAT            11011110
                  SENDTO                   OPENAT            11110000
                RECVFROM                   OPENAT            11111111
                 SENDMSG                   OPENAT            11011100
                 RECVMSG                   OPENAT            11111111
                SHUTDOWN                   OPENAT            00001000
                    BIND                   OPENAT            11000000
             GETSOCKNAME                   OPENAT            11100000
             GETPEERNAME                   OPENAT            00001100
              SOCKETPAIR                   OPENAT            01011010
              SETSOCKOPT                   OPENAT            00000011
              GETSOCKOPT                   OPENAT            00110000
                   CLONE                   OPENAT            11111111
                  EXECVE                   OPENAT            11011100
                   WAIT4                   OPENAT            10100010
                   UNAME                   OPENAT            11111111
                   FCNTL                   OPENAT            11111111
                   FSYNC                   OPENAT            11111101
               FTRUNCATE                   OPENAT            11111111
                  RENAME                   OPENAT            11111111
                   MKDIR                   OPENAT            11111111
                  UNLINK                   OPENAT            11111111
                 SYMLINK                   OPENAT            00001001
                READLINK                   OPENAT            11111111
                   UMASK                   OPENAT            11000101
               GETRUSAGE                   OPENAT            11110011
                 SYSINFO                   OPENAT            11111111
                  GETUID                   OPENAT            11111111
                  GETGID                   OPENAT            10001100
                 GETEUID                   OPENAT            11111010
                 GETEGID                   OPENAT            01000110
               GETRESUID                   OPENAT            11000010
               GETRESGID                   OPENAT            11100001
                  STATFS                   OPENAT            11111111
                 FSTATFS                   OPENAT            11111110
             GETPRIORITY                   OPENAT            11100000
             SETPRIORITY                   OPENAT            01110000
                   PRCTL                   OPENAT            11110101
              ARCH_PRCTL                   OPENAT            01110111
                QUOTACTL                   OPENAT            11111111
                  GETTID                   OPENAT            11111111
               READAHEAD                   OPENAT            00010110
                   FUTEX                   OPENAT            11111111
       SCHED_GETAFFINITY                   OPENAT            11100000
              GETDENTS64                   OPENAT            11111111
               FADVISE64                   OPENAT            11111110
              EPOLL_WAIT                   OPENAT            11111000
               EPOLL_CTL                   OPENAT            10000000
       INOTIFY_ADD_WATCH                   OPENAT            11111111
                  OPENAT                   OPENAT            11111111
                   PPOLL                   OPENAT            01010000
         SET_ROBUST_LIST                   OPENAT            01000010
               FALLOCATE                   OPENAT            10100000
                EVENTFD2                   OPENAT            00001010
                   PIPE2                   OPENAT            10000000
               PRLIMIT64                   OPENAT            01001010
                SENDMMSG                   OPENAT            10000000
                 SECCOMP                   OPENAT            10000000
               GETRANDOM                   OPENAT            11111111
            MEMFD_CREATE                   OPENAT            11111100
                   STATX                   OPENAT            00000110
                   FSTAT                    PPOLL            11110000
                  SENDTO                    PPOLL            00000100
                 SENDMSG                    PPOLL            11111110
                 RECVMSG                    PPOLL            11111111
                    BIND                    PPOLL            00100000
             GETSOCKNAME                    PPOLL            11111100
              SETSOCKOPT                    PPOLL            01000000
              GETSOCKOPT                    PPOLL            11111000
                  GETTID                    PPOLL            10101010
                   FUTEX                    PPOLL            11111110
                   PPOLL                    PPOLL            11111000
                    READ          SET_ROBUST_LIST            11111110
                   WRITE          SET_ROBUST_LIST            11111110
                   CLOSE          SET_ROBUST_LIST            11111110
                    STAT          SET_ROBUST_LIST            11111010
                   FSTAT          SET_ROBUST_LIST            11111110
                   LSTAT          SET_ROBUST_LIST            11111000
                    POLL          SET_ROBUST_LIST            11111110
                   LSEEK          SET_ROBUST_LIST            11110000
                    MMAP          SET_ROBUST_LIST            11111110
                MPROTECT          SET_ROBUST_LIST            11111110
                  MUNMAP          SET_ROBUST_LIST            11111110
            RT_SIGACTION          SET_ROBUST_LIST            11111110
          RT_SIGPROCMASK          SET_ROBUST_LIST            10101000
                   IOCTL          SET_ROBUST_LIST            01000000
                  WRITEV          SET_ROBUST_LIST            11111110
                  ACCESS          SET_ROBUST_LIST            11111100
                    PIPE          SET_ROBUST_LIST            10010000
                 MADVISE          SET_ROBUST_LIST            11111110
                     DUP          SET_ROBUST_LIST            11111110
                  GETPID          SET_ROBUST_LIST            11111110
                 CONNECT          SET_ROBUST_LIST            10100000
                  SENDTO          SET_ROBUST_LIST            01010000
                 RECVMSG          SET_ROBUST_LIST            11111110
              SOCKETPAIR          SET_ROBUST_LIST            11111100
              GETSOCKOPT          SET_ROBUST_LIST            10110000
                   CLONE          SET_ROBUST_LIST            11111111
                   UNAME          SET_ROBUST_LIST            11100000
                   FCNTL          SET_ROBUST_LIST            11111000
               FTRUNCATE          SET_ROBUST_LIST            11000100
                   MKDIR          SET_ROBUST_LIST            11110110
                  UNLINK          SET_ROBUST_LIST            10001000
                   UMASK          SET_ROBUST_LIST            00110000
               GETRUSAGE          SET_ROBUST_LIST            00110110
                 SYSINFO          SET_ROBUST_LIST            10100000
                  GETTID          SET_ROBUST_LIST            11111110
                   FUTEX          SET_ROBUST_LIST            11111110
       SCHED_GETAFFINITY          SET_ROBUST_LIST            11110100
              GETDENTS64          SET_ROBUST_LIST            10000000
         SET_TID_ADDRESS          SET_ROBUST_LIST            00000001
                  OPENAT          SET_ROBUST_LIST            11111110
                EVENTFD2          SET_ROBUST_LIST            01000000
               PRLIMIT64          SET_ROBUST_LIST            10110100
               GETRANDOM          SET_ROBUST_LIST            11111110
                MPROTECT                   SPLICE            11111110
                    PIPE                   SPLICE            10000000
                   FUTEX                   SPLICE            00001011
                  SPLICE                   SPLICE            00000111
                   WRITE                FALLOCATE            01000000
                   CLOSE                FALLOCATE            00000100
                    STAT                FALLOCATE            00101000
                   FSTAT                FALLOCATE            00000011
                   LSTAT                FALLOCATE            10000000
                   LSEEK                FALLOCATE            10000000
                  ACCESS                FALLOCATE            01000000
                  GETPID                FALLOCATE            00001000
                   FSYNC                FALLOCATE            00000100
               FTRUNCATE                FALLOCATE            00000001
                   MKDIR                FALLOCATE            00010010
                  GETGID                FALLOCATE            01000000
                 GETEUID                FALLOCATE            10000000
                 GETEGID                FALLOCATE            00100000
                   FUTEX                FALLOCATE            11111000
                  OPENAT                FALLOCATE            00011101
                   CLOSE                 EVENTFD2            01000110
                   FSTAT                 EVENTFD2            00010000
                    POLL                 EVENTFD2            10101000
                    MMAP                 EVENTFD2            10001000
                  MUNMAP                 EVENTFD2            00001000
          RT_SIGPROCMASK                 EVENTFD2            00000001
                  WRITEV                 EVENTFD2            00010000
                 RECVMSG                 EVENTFD2            01000100
                   PRCTL                 EVENTFD2            00010000
                   FUTEX                 EVENTFD2            11111111
                  OPENAT                 EVENTFD2            00100000
                   WRITE            EPOLL_CREATE1            10000000
                    POLL            EPOLL_CREATE1            10000000
                    MMAP            EPOLL_CREATE1            00001000
                MPROTECT            EPOLL_CREATE1            10000000
                  MUNMAP            EPOLL_CREATE1            10000000
                 RECVMSG            EPOLL_CREATE1            10000000
                   CLONE            EPOLL_CREATE1            11000000
                  GETUID            EPOLL_CREATE1            10001000
                  GETGID            EPOLL_CREATE1            00100010
                 GETEUID            EPOLL_CREATE1            01000100
                 GETEGID            EPOLL_CREATE1            00010001
             SIGALTSTACK            EPOLL_CREATE1            00010100
                   PRCTL            EPOLL_CREATE1            00000010
                   FUTEX            EPOLL_CREATE1            10000000
       SCHED_GETAFFINITY            EPOLL_CREATE1            00000001
         SET_ROBUST_LIST            EPOLL_CREATE1            00100000
                    READ                    PIPE2            00000110
                   CLOSE                    PIPE2            00110011
                   FSTAT                    PIPE2            10001000
                    MMAP                    PIPE2            11111100
                MPROTECT                    PIPE2            00111001
                  MUNMAP                    PIPE2            00001100
                  GETPID                    PIPE2            11100000
                  SOCKET                    PIPE2            00000110
                 CONNECT                    PIPE2            00000011
                 RECVMSG                    PIPE2            00000001
                   CLONE                    PIPE2            10000000
                  GETUID                    PIPE2            00001000
                  GETGID                    PIPE2            01000010
                 GETEUID                    PIPE2            10000100
                 GETEGID                    PIPE2            00100001
             SIGALTSTACK                    PIPE2            01101000
                   PRCTL                    PIPE2            00100100
                   FUTEX                    PIPE2            11000111
       SCHED_GETAFFINITY                    PIPE2            00010010
              EPOLL_WAIT                    PIPE2            11011110
               EPOLL_CTL                    PIPE2            00100000
                  OPENAT                    PIPE2            00010000
         SET_ROBUST_LIST                    PIPE2            01000000
           EPOLL_CREATE1                    PIPE2            00011001
                   PIPE2                    PIPE2            00000001
                  ACCESS            INOTIFY_INIT1            00011000
                READLINK            INOTIFY_INIT1            00100000
                  STATFS            INOTIFY_INIT1            00000100
                   FUTEX            INOTIFY_INIT1            11000011
                   CLOSE                PRLIMIT64            10000111
                    POLL                PRLIMIT64            11111100
                    MMAP                PRLIMIT64            11110110
                MPROTECT                PRLIMIT64            11110000
                  MUNMAP                PRLIMIT64            01101101
            RT_SIGACTION                PRLIMIT64            01100110
          RT_SIGPROCMASK                PRLIMIT64            00000001
                    PIPE                PRLIMIT64            01000000
                  GETPID                PRLIMIT64            11010101
                 SENDMSG                PRLIMIT64            11111000
                 RECVMSG                PRLIMIT64            11111111
                   CLONE                PRLIMIT64            11111000
                READLINK                PRLIMIT64            00000110
                   UMASK                PRLIMIT64            10000000
                 GETEUID                PRLIMIT64            00000011
                  GETTID                PRLIMIT64            11111110
                   FUTEX                PRLIMIT64            11111111
         SET_TID_ADDRESS                PRLIMIT64            00010000
                  OPENAT                PRLIMIT64            11100001
         SET_ROBUST_LIST                PRLIMIT64            00001000
               PRLIMIT64                PRLIMIT64            00001111
               GETRANDOM                PRLIMIT64            11111111
                   CLOSE                 SENDMMSG            11110000
                    POLL                 SENDMMSG            10000001
                    MMAP                 SENDMMSG            10000000
                MPROTECT                 SENDMMSG            00100000
                  MUNMAP                 SENDMMSG            00010000
          RT_SIGPROCMASK                 SENDMMSG            11100000
                   IOCTL                 SENDMMSG            11000000
                  SOCKET                 SENDMMSG            00001000
                 CONNECT                 SENDMMSG            00000010
                RECVFROM                 SENDMMSG            01100000
                 RECVMSG                 SENDMMSG            11000000
              SETSOCKOPT                 SENDMMSG            00000100
                   FUTEX                 SENDMMSG            11110000
                   CLOSE                  SECCOMP            00001000
                    MMAP                  SECCOMP            11111110
                MPROTECT                  SECCOMP            00000110
                  MUNMAP                  SECCOMP            11110000
            RT_SIGACTION                  SECCOMP            11000110
          RT_SIGPROCMASK                  SECCOMP            11100000
                  GETPID                  SECCOMP            01111000
                   PRCTL                  SECCOMP            00000001
                   FUTEX                  SECCOMP            11111000
               PRLIMIT64                  SECCOMP            00100000
                    READ                GETRANDOM            11111111
                   WRITE                GETRANDOM            11111111
                   CLOSE                GETRANDOM            11111111
                    STAT                GETRANDOM            10111110
                   FSTAT                GETRANDOM            11111100
                   LSTAT                GETRANDOM            11100111
                    POLL                GETRANDOM            11111111
                   LSEEK                GETRANDOM            11110110
                    MMAP                GETRANDOM            11111111
                MPROTECT                GETRANDOM            11111111
                  MUNMAP                GETRANDOM            11111111
